iid,gender,age,race,field,career,goal,date,income,wave
297,0,21.0,2.0,Education- Literacy Specialist,Literacy Organization head/ Director of Development for non-profit,2.0,2.0,"45,788.00",12
298,0,22.0,2.0,English,English Teacher,2.0,6.0,"37,315.00",12
298,0,22.0,2.0,English,English Teacher,2.0,6.0,"37,315.00",12
298,0,22.0,2.0,English,English Teacher,2.0,6.0,"37,315.00",12
298,0,22.0,2.0,English,English Teacher,2.0,6.0,"37,315.00",12
298,0,22.0,2.0,English,English Teacher,2.0,6.0,"37,315.00",12
298,0,22.0,2.0,English,English Teacher,2.0,6.0,"37,315.00",12
298,0,22.0,2.0,English,English Teacher,2.0,6.0,"37,315.00",12
298,0,22.0,2.0,English,English Teacher,2.0,6.0,"37,315.00",12
298,0,22.0,2.0,English,English Teacher,2.0,6.0,"37,315.00",12
298,0,22.0,2.0,English,English Teacher,2.0,6.0,"37,315.00",12
298,0,22.0,2.0,English,English Teacher,2.0,6.0,"37,315.00",12
298,0,22.0,2.0,English,English Teacher,2.0,6.0,"37,315.00",12
298,0,22.0,2.0,English,English Teacher,2.0,6.0,"37,315.00",12
298,0,22.0,2.0,English,English Teacher,2.0,6.0,"37,315.00",12
299,0,24.0,4.0,Social Work,Program development / policy work,2.0,6.0,"51,663.00",12
299,0,24.0,4.0,Social Work,Program development / policy work,2.0,6.0,"51,663.00",12
299,0,24.0,4.0,Social Work,Program development / policy work,2.0,6.0,"51,663.00",12
299,0,24.0,4.0,Social Work,Program development / policy work,2.0,6.0,"51,663.00",12
299,0,24.0,4.0,Social Work,Program development / policy work,2.0,6.0,"51,663.00",12
299,0,24.0,4.0,Social Work,Program development / policy work,2.0,6.0,"51,663.00",12
299,0,24.0,4.0,Social Work,Program development / policy work,2.0,6.0,"51,663.00",12
299,0,24.0,4.0,Social Work,Program development / policy work,2.0,6.0,"51,663.00",12
299,0,24.0,4.0,Social Work,Program development / policy work,2.0,6.0,"51,663.00",12
299,0,24.0,4.0,Social Work,Program development / policy work,2.0,6.0,"51,663.00",12
299,0,24.0,4.0,Social Work,Program development / policy work,2.0,6.0,"51,663.00",12
299,0,24.0,4.0,Social Work,Program development / policy work,2.0,6.0,"51,663.00",12
299,0,24.0,4.0,Social Work,Program development / policy work,2.0,6.0,"51,663.00",12
299,0,24.0,4.0,Social Work,Program development / policy work,2.0,6.0,"51,663.00",12
300,0,35.0,2.0,Anthropology/Education,Researcher,2.0,6.0,"32,563.00",12
300,0,35.0,2.0,Anthropology/Education,Researcher,2.0,6.0,"32,563.00",12
300,0,35.0,2.0,Anthropology/Education,Researcher,2.0,6.0,"32,563.00",12
300,0,35.0,2.0,Anthropology/Education,Researcher,2.0,6.0,"32,563.00",12
300,0,35.0,2.0,Anthropology/Education,Researcher,2.0,6.0,"32,563.00",12
300,0,35.0,2.0,Anthropology/Education,Researcher,2.0,6.0,"32,563.00",12
300,0,35.0,2.0,Anthropology/Education,Researcher,2.0,6.0,"32,563.00",12
300,0,35.0,2.0,Anthropology/Education,Researcher,2.0,6.0,"32,563.00",12
300,0,35.0,2.0,Anthropology/Education,Researcher,2.0,6.0,"32,563.00",12
300,0,35.0,2.0,Anthropology/Education,Researcher,2.0,6.0,"32,563.00",12
300,0,35.0,2.0,Anthropology/Education,Researcher,2.0,6.0,"32,563.00",12
300,0,35.0,2.0,Anthropology/Education,Researcher,2.0,6.0,"32,563.00",12
300,0,35.0,2.0,Anthropology/Education,Researcher,2.0,6.0,"32,563.00",12
300,0,35.0,2.0,Anthropology/Education,Researcher,2.0,6.0,"32,563.00",12
301,0,34.0,2.0,bilingual education,professor of education,2.0,4.0,,12
301,0,34.0,2.0,bilingual education,professor of education,2.0,4.0,,12
301,0,34.0,2.0,bilingual education,professor of education,2.0,4.0,,12
301,0,34.0,2.0,bilingual education,professor of education,2.0,4.0,,12
301,0,34.0,2.0,bilingual education,professor of education,2.0,4.0,,12
301,0,34.0,2.0,bilingual education,professor of education,2.0,4.0,,12
301,0,34.0,2.0,bilingual education,professor of education,2.0,4.0,,12
301,0,34.0,2.0,bilingual education,professor of education,2.0,4.0,,12
301,0,34.0,2.0,bilingual education,professor of education,2.0,4.0,,12
301,0,34.0,2.0,bilingual education,professor of education,2.0,4.0,,12
301,0,34.0,2.0,bilingual education,professor of education,2.0,4.0,,12
301,0,34.0,2.0,bilingual education,professor of education,2.0,4.0,,12
301,0,34.0,2.0,bilingual education,professor of education,2.0,4.0,,12
301,0,34.0,2.0,bilingual education,professor of education,2.0,4.0,,12
302,0,21.0,2.0,speech pathology,speech pathologist,2.0,3.0,"54,303.00",12
302,0,21.0,2.0,speech pathology,speech pathologist,2.0,3.0,"54,303.00",12
302,0,21.0,2.0,speech pathology,speech pathologist,2.0,3.0,"54,303.00",12
302,0,21.0,2.0,speech pathology,speech pathologist,2.0,3.0,"54,303.00",12
302,0,21.0,2.0,speech pathology,speech pathologist,2.0,3.0,"54,303.00",12
302,0,21.0,2.0,speech pathology,speech pathologist,2.0,3.0,"54,303.00",12
302,0,21.0,2.0,speech pathology,speech pathologist,2.0,3.0,"54,303.00",12
302,0,21.0,2.0,speech pathology,speech pathologist,2.0,3.0,"54,303.00",12
302,0,21.0,2.0,speech pathology,speech pathologist,2.0,3.0,"54,303.00",12
302,0,21.0,2.0,speech pathology,speech pathologist,2.0,3.0,"54,303.00",12
302,0,21.0,2.0,speech pathology,speech pathologist,2.0,3.0,"54,303.00",12
302,0,21.0,2.0,speech pathology,speech pathologist,2.0,3.0,"54,303.00",12
302,0,21.0,2.0,speech pathology,speech pathologist,2.0,3.0,"54,303.00",12
302,0,21.0,2.0,speech pathology,speech pathologist,2.0,3.0,"54,303.00",12
303,0,33.0,2.0,Education,Educator,4.0,5.0,"16,908.00",12
303,0,33.0,2.0,Education,Educator,4.0,5.0,"16,908.00",12
303,0,33.0,2.0,Education,Educator,4.0,5.0,"16,908.00",12
303,0,33.0,2.0,Education,Educator,4.0,5.0,"16,908.00",12
303,0,33.0,2.0,Education,Educator,4.0,5.0,"16,908.00",12
303,0,33.0,2.0,Education,Educator,4.0,5.0,"16,908.00",12
303,0,33.0,2.0,Education,Educator,4.0,5.0,"16,908.00",12
303,0,33.0,2.0,Education,Educator,4.0,5.0,"16,908.00",12
303,0,33.0,2.0,Education,Educator,4.0,5.0,"16,908.00",12
303,0,33.0,2.0,Education,Educator,4.0,5.0,"16,908.00",12
303,0,33.0,2.0,Education,Educator,4.0,5.0,"16,908.00",12
303,0,33.0,2.0,Education,Educator,4.0,5.0,"16,908.00",12
303,0,33.0,2.0,Education,Educator,4.0,5.0,"16,908.00",12
303,0,33.0,2.0,Education,Educator,4.0,5.0,"16,908.00",12
304,0,28.0,2.0,Speech Pathology,Speech Pathologist,1.0,7.0,"39,729.00",12
304,0,28.0,2.0,Speech Pathology,Speech Pathologist,1.0,7.0,"39,729.00",12
304,0,28.0,2.0,Speech Pathology,Speech Pathologist,1.0,7.0,"39,729.00",12
304,0,28.0,2.0,Speech Pathology,Speech Pathologist,1.0,7.0,"39,729.00",12
304,0,28.0,2.0,Speech Pathology,Speech Pathologist,1.0,7.0,"39,729.00",12
304,0,28.0,2.0,Speech Pathology,Speech Pathologist,1.0,7.0,"39,729.00",12
304,0,28.0,2.0,Speech Pathology,Speech Pathologist,1.0,7.0,"39,729.00",12
304,0,28.0,2.0,Speech Pathology,Speech Pathologist,1.0,7.0,"39,729.00",12
304,0,28.0,2.0,Speech Pathology,Speech Pathologist,1.0,7.0,"39,729.00",12
304,0,28.0,2.0,Speech Pathology,Speech Pathologist,1.0,7.0,"39,729.00",12
304,0,28.0,2.0,Speech Pathology,Speech Pathologist,1.0,7.0,"39,729.00",12
304,0,28.0,2.0,Speech Pathology,Speech Pathologist,1.0,7.0,"39,729.00",12
304,0,28.0,2.0,Speech Pathology,Speech Pathologist,1.0,7.0,"39,729.00",12
304,0,28.0,2.0,Speech Pathology,Speech Pathologist,1.0,7.0,"39,729.00",12
305,0,29.0,4.0,math education,teaching/education,1.0,4.0,,12
305,0,29.0,4.0,math education,teaching/education,1.0,4.0,,12
305,0,29.0,4.0,math education,teaching/education,1.0,4.0,,12
305,0,29.0,4.0,math education,teaching/education,1.0,4.0,,12
305,0,29.0,4.0,math education,teaching/education,1.0,4.0,,12
305,0,29.0,4.0,math education,teaching/education,1.0,4.0,,12
305,0,29.0,4.0,math education,teaching/education,1.0,4.0,,12
305,0,29.0,4.0,math education,teaching/education,1.0,4.0,,12
305,0,29.0,4.0,math education,teaching/education,1.0,4.0,,12
305,0,29.0,4.0,math education,teaching/education,1.0,4.0,,12
305,0,29.0,4.0,math education,teaching/education,1.0,4.0,,12
305,0,29.0,4.0,math education,teaching/education,1.0,4.0,,12
305,0,29.0,4.0,math education,teaching/education,1.0,4.0,,12
305,0,29.0,4.0,math education,teaching/education,1.0,4.0,,12
306,0,22.0,4.0,TESOL,professor in college,1.0,6.0,,12
306,0,22.0,4.0,TESOL,professor in college,1.0,6.0,,12
306,0,22.0,4.0,TESOL,professor in college,1.0,6.0,,12
306,0,22.0,4.0,TESOL,professor in college,1.0,6.0,,12
306,0,22.0,4.0,TESOL,professor in college,1.0,6.0,,12
306,0,22.0,4.0,TESOL,professor in college,1.0,6.0,,12
306,0,22.0,4.0,TESOL,professor in college,1.0,6.0,,12
306,0,22.0,4.0,TESOL,professor in college,1.0,6.0,,12
306,0,22.0,4.0,TESOL,professor in college,1.0,6.0,,12
306,0,22.0,4.0,TESOL,professor in college,1.0,6.0,,12
306,0,22.0,4.0,TESOL,professor in college,1.0,6.0,,12
306,0,22.0,4.0,TESOL,professor in college,1.0,6.0,,12
306,0,22.0,4.0,TESOL,professor in college,1.0,6.0,,12
306,0,22.0,4.0,TESOL,professor in college,1.0,6.0,,12
307,0,27.0,4.0,Elementary Education,Teacher,5.0,7.0,"57,316.00",12
307,0,27.0,4.0,Elementary Education,Teacher,5.0,7.0,"57,316.00",12
307,0,27.0,4.0,Elementary Education,Teacher,5.0,7.0,"57,316.00",12
307,0,27.0,4.0,Elementary Education,Teacher,5.0,7.0,"57,316.00",12
307,0,27.0,4.0,Elementary Education,Teacher,5.0,7.0,"57,316.00",12
307,0,27.0,4.0,Elementary Education,Teacher,5.0,7.0,"57,316.00",12
307,0,27.0,4.0,Elementary Education,Teacher,5.0,7.0,"57,316.00",12
307,0,27.0,4.0,Elementary Education,Teacher,5.0,7.0,"57,316.00",12
307,0,27.0,4.0,Elementary Education,Teacher,5.0,7.0,"57,316.00",12
307,0,27.0,4.0,Elementary Education,Teacher,5.0,7.0,"57,316.00",12
307,0,27.0,4.0,Elementary Education,Teacher,5.0,7.0,"57,316.00",12
307,0,27.0,4.0,Elementary Education,Teacher,5.0,7.0,"57,316.00",12
307,0,27.0,4.0,Elementary Education,Teacher,5.0,7.0,"57,316.00",12
307,0,27.0,4.0,Elementary Education,Teacher,5.0,7.0,"57,316.00",12
308,1,27.0,4.0,Cognitive Studies in Education,Academia; Research; Teaching,1.0,7.0,,12
308,1,27.0,4.0,Cognitive Studies in Education,Academia; Research; Teaching,1.0,7.0,,12
308,1,27.0,4.0,Cognitive Studies in Education,Academia; Research; Teaching,1.0,7.0,,12
308,1,27.0,4.0,Cognitive Studies in Education,Academia; Research; Teaching,1.0,7.0,,12
308,1,27.0,4.0,Cognitive Studies in Education,Academia; Research; Teaching,1.0,7.0,,12
308,1,27.0,4.0,Cognitive Studies in Education,Academia; Research; Teaching,1.0,7.0,,12
308,1,27.0,4.0,Cognitive Studies in Education,Academia; Research; Teaching,1.0,7.0,,12
308,1,27.0,4.0,Cognitive Studies in Education,Academia; Research; Teaching,1.0,7.0,,12
308,1,27.0,4.0,Cognitive Studies in Education,Academia; Research; Teaching,1.0,7.0,,12
308,1,27.0,4.0,Cognitive Studies in Education,Academia; Research; Teaching,1.0,7.0,,12
308,1,27.0,4.0,Cognitive Studies in Education,Academia; Research; Teaching,1.0,7.0,,12
308,1,27.0,4.0,Cognitive Studies in Education,Academia; Research; Teaching,1.0,7.0,,12
308,1,27.0,4.0,Cognitive Studies in Education,Academia; Research; Teaching,1.0,7.0,,12
308,1,27.0,4.0,Cognitive Studies in Education,Academia; Research; Teaching,1.0,7.0,,12
309,1,32.0,2.0,education,curriculum developer,3.0,3.0,"30,587.00",12
309,1,32.0,2.0,education,curriculum developer,3.0,3.0,"30,587.00",12
309,1,32.0,2.0,education,curriculum developer,3.0,3.0,"30,587.00",12
309,1,32.0,2.0,education,curriculum developer,3.0,3.0,"30,587.00",12
309,1,32.0,2.0,education,curriculum developer,3.0,3.0,"30,587.00",12
309,1,32.0,2.0,education,curriculum developer,3.0,3.0,"30,587.00",12
309,1,32.0,2.0,education,curriculum developer,3.0,3.0,"30,587.00",12
309,1,32.0,2.0,education,curriculum developer,3.0,3.0,"30,587.00",12
309,1,32.0,2.0,education,curriculum developer,3.0,3.0,"30,587.00",12
309,1,32.0,2.0,education,curriculum developer,3.0,3.0,"30,587.00",12
309,1,32.0,2.0,education,curriculum developer,3.0,3.0,"30,587.00",12
309,1,32.0,2.0,education,curriculum developer,3.0,3.0,"30,587.00",12
309,1,32.0,2.0,education,curriculum developer,3.0,3.0,"30,587.00",12
309,1,32.0,2.0,education,curriculum developer,3.0,3.0,"30,587.00",12
310,1,25.0,2.0,Computer Science,?,1.0,3.0,"55,080.00",12
310,1,25.0,2.0,Computer Science,?,1.0,3.0,"55,080.00",12
310,1,25.0,2.0,Computer Science,?,1.0,3.0,"55,080.00",12
310,1,25.0,2.0,Computer Science,?,1.0,3.0,"55,080.00",12
310,1,25.0,2.0,Computer Science,?,1.0,3.0,"55,080.00",12
310,1,25.0,2.0,Computer Science,?,1.0,3.0,"55,080.00",12
310,1,25.0,2.0,Computer Science,?,1.0,3.0,"55,080.00",12
310,1,25.0,2.0,Computer Science,?,1.0,3.0,"55,080.00",12
310,1,25.0,2.0,Computer Science,?,1.0,3.0,"55,080.00",12
310,1,25.0,2.0,Computer Science,?,1.0,3.0,"55,080.00",12
310,1,25.0,2.0,Computer Science,?,1.0,3.0,"55,080.00",12
310,1,25.0,2.0,Computer Science,?,1.0,3.0,"55,080.00",12
310,1,25.0,2.0,Computer Science,?,1.0,3.0,"55,080.00",12
310,1,25.0,2.0,Computer Science,?,1.0,3.0,"55,080.00",12
311,1,29.0,4.0,Finance/Economics,Entrepreneur,2.0,6.0,"57,513.00",12
311,1,29.0,4.0,Finance/Economics,Entrepreneur,2.0,6.0,"57,513.00",12
311,1,29.0,4.0,Finance/Economics,Entrepreneur,2.0,6.0,"57,513.00",12
311,1,29.0,4.0,Finance/Economics,Entrepreneur,2.0,6.0,"57,513.00",12
311,1,29.0,4.0,Finance/Economics,Entrepreneur,2.0,6.0,"57,513.00",12
311,1,29.0,4.0,Finance/Economics,Entrepreneur,2.0,6.0,"57,513.00",12
311,1,29.0,4.0,Finance/Economics,Entrepreneur,2.0,6.0,"57,513.00",12
311,1,29.0,4.0,Finance/Economics,Entrepreneur,2.0,6.0,"57,513.00",12
311,1,29.0,4.0,Finance/Economics,Entrepreneur,2.0,6.0,"57,513.00",12
311,1,29.0,4.0,Finance/Economics,Entrepreneur,2.0,6.0,"57,513.00",12
311,1,29.0,4.0,Finance/Economics,Entrepreneur,2.0,6.0,"57,513.00",12
311,1,29.0,4.0,Finance/Economics,Entrepreneur,2.0,6.0,"57,513.00",12
311,1,29.0,4.0,Finance/Economics,Entrepreneur,2.0,6.0,"57,513.00",12
311,1,29.0,4.0,Finance/Economics,Entrepreneur,2.0,6.0,"57,513.00",12
312,1,23.0,2.0,Museum Anthropology,Museum Work (Curation?),2.0,4.0,"33,772.00",12
312,1,23.0,2.0,Museum Anthropology,Museum Work (Curation?),2.0,4.0,"33,772.00",12
312,1,23.0,2.0,Museum Anthropology,Museum Work (Curation?),2.0,4.0,"33,772.00",12
312,1,23.0,2.0,Museum Anthropology,Museum Work (Curation?),2.0,4.0,"33,772.00",12
312,1,23.0,2.0,Museum Anthropology,Museum Work (Curation?),2.0,4.0,"33,772.00",12
312,1,23.0,2.0,Museum Anthropology,Museum Work (Curation?),2.0,4.0,"33,772.00",12
312,1,23.0,2.0,Museum Anthropology,Museum Work (Curation?),2.0,4.0,"33,772.00",12
312,1,23.0,2.0,Museum Anthropology,Museum Work (Curation?),2.0,4.0,"33,772.00",12
312,1,23.0,2.0,Museum Anthropology,Museum Work (Curation?),2.0,4.0,"33,772.00",12
312,1,23.0,2.0,Museum Anthropology,Museum Work (Curation?),2.0,4.0,"33,772.00",12
312,1,23.0,2.0,Museum Anthropology,Museum Work (Curation?),2.0,4.0,"33,772.00",12
312,1,23.0,2.0,Museum Anthropology,Museum Work (Curation?),2.0,4.0,"33,772.00",12
312,1,23.0,2.0,Museum Anthropology,Museum Work (Curation?),2.0,4.0,"33,772.00",12
312,1,23.0,2.0,Museum Anthropology,Museum Work (Curation?),2.0,4.0,"33,772.00",12
313,1,27.0,2.0,Business,Music Industry,1.0,4.0,,12
313,1,27.0,2.0,Business,Music Industry,1.0,4.0,,12
313,1,27.0,2.0,Business,Music Industry,1.0,4.0,,12
313,1,27.0,2.0,Business,Music Industry,1.0,4.0,,12
313,1,27.0,2.0,Business,Music Industry,1.0,4.0,,12
313,1,27.0,2.0,Business,Music Industry,1.0,4.0,,12
313,1,27.0,2.0,Business,Music Industry,1.0,4.0,,12
313,1,27.0,2.0,Business,Music Industry,1.0,4.0,,12
313,1,27.0,2.0,Business,Music Industry,1.0,4.0,,12
313,1,27.0,2.0,Business,Music Industry,1.0,4.0,,12
313,1,27.0,2.0,Business,Music Industry,1.0,4.0,,12
313,1,27.0,2.0,Business,Music Industry,1.0,4.0,,12
313,1,27.0,2.0,Business,Music Industry,1.0,4.0,,12
313,1,27.0,2.0,Business,Music Industry,1.0,4.0,,12
314,1,32.0,6.0,Political Science,academic or consulting,2.0,6.0,,12
314,1,32.0,6.0,Political Science,academic or consulting,2.0,6.0,,12
314,1,32.0,6.0,Political Science,academic or consulting,2.0,6.0,,12
314,1,32.0,6.0,Political Science,academic or consulting,2.0,6.0,,12
314,1,32.0,6.0,Political Science,academic or consulting,2.0,6.0,,12
314,1,32.0,6.0,Political Science,academic or consulting,2.0,6.0,,12
314,1,32.0,6.0,Political Science,academic or consulting,2.0,6.0,,12
314,1,32.0,6.0,Political Science,academic or consulting,2.0,6.0,,12
314,1,32.0,6.0,Political Science,academic or consulting,2.0,6.0,,12
314,1,32.0,6.0,Political Science,academic or consulting,2.0,6.0,,12
314,1,32.0,6.0,Political Science,academic or consulting,2.0,6.0,,12
314,1,32.0,6.0,Political Science,academic or consulting,2.0,6.0,,12
314,1,32.0,6.0,Political Science,academic or consulting,2.0,6.0,,12
314,1,32.0,6.0,Political Science,academic or consulting,2.0,6.0,,12
315,1,27.0,2.0,Environmental Engineering,Academia or UN,3.0,5.0,,12
315,1,27.0,2.0,Environmental Engineering,Academia or UN,3.0,5.0,,12
315,1,27.0,2.0,Environmental Engineering,Academia or UN,3.0,5.0,,12
315,1,27.0,2.0,Environmental Engineering,Academia or UN,3.0,5.0,,12
315,1,27.0,2.0,Environmental Engineering,Academia or UN,3.0,5.0,,12
315,1,27.0,2.0,Environmental Engineering,Academia or UN,3.0,5.0,,12
315,1,27.0,2.0,Environmental Engineering,Academia or UN,3.0,5.0,,12
315,1,27.0,2.0,Environmental Engineering,Academia or UN,3.0,5.0,,12
315,1,27.0,2.0,Environmental Engineering,Academia or UN,3.0,5.0,,12
315,1,27.0,2.0,Environmental Engineering,Academia or UN,3.0,5.0,,12
315,1,27.0,2.0,Environmental Engineering,Academia or UN,3.0,5.0,,12
315,1,27.0,2.0,Environmental Engineering,Academia or UN,3.0,5.0,,12
315,1,27.0,2.0,Environmental Engineering,Academia or UN,3.0,5.0,,12
315,1,27.0,2.0,Environmental Engineering,Academia or UN,3.0,5.0,,12
316,1,25.0,2.0,Business,Investment banking,2.0,4.0,"31,857.00",12
316,1,25.0,2.0,Business,Investment banking,2.0,4.0,"31,857.00",12
316,1,25.0,2.0,Business,Investment banking,2.0,4.0,"31,857.00",12
316,1,25.0,2.0,Business,Investment banking,2.0,4.0,"31,857.00",12
316,1,25.0,2.0,Business,Investment banking,2.0,4.0,"31,857.00",12
316,1,25.0,2.0,Business,Investment banking,2.0,4.0,"31,857.00",12
316,1,25.0,2.0,Business,Investment banking,2.0,4.0,"31,857.00",12
316,1,25.0,2.0,Business,Investment banking,2.0,4.0,"31,857.00",12
316,1,25.0,2.0,Business,Investment banking,2.0,4.0,"31,857.00",12
316,1,25.0,2.0,Business,Investment banking,2.0,4.0,"31,857.00",12
316,1,25.0,2.0,Business,Investment banking,2.0,4.0,"31,857.00",12
316,1,25.0,2.0,Business,Investment banking,2.0,4.0,"31,857.00",12
316,1,25.0,2.0,Business,Investment banking,2.0,4.0,"31,857.00",12
316,1,25.0,2.0,Business,Investment banking,2.0,4.0,"31,857.00",12
317,1,30.0,2.0,MBA,International Development banker,1.0,4.0,,12
317,1,30.0,2.0,MBA,International Development banker,1.0,4.0,,12
317,1,30.0,2.0,MBA,International Development banker,1.0,4.0,,12
317,1,30.0,2.0,MBA,International Development banker,1.0,4.0,,12
317,1,30.0,2.0,MBA,International Development banker,1.0,4.0,,12
317,1,30.0,2.0,MBA,International Development banker,1.0,4.0,,12
317,1,30.0,2.0,MBA,International Development banker,1.0,4.0,,12
317,1,30.0,2.0,MBA,International Development banker,1.0,4.0,,12
317,1,30.0,2.0,MBA,International Development banker,1.0,4.0,,12
317,1,30.0,2.0,MBA,International Development banker,1.0,4.0,,12
317,1,30.0,2.0,MBA,International Development banker,1.0,4.0,,12
317,1,30.0,2.0,MBA,International Development banker,1.0,4.0,,12
317,1,30.0,2.0,MBA,International Development banker,1.0,4.0,,12
317,1,30.0,2.0,MBA,International Development banker,1.0,4.0,,12
318,1,29.0,6.0,Business Administration,"Corporate Finance, Asset Management/ Hedge Funds",2.0,6.0,,12
318,1,29.0,6.0,Business Administration,"Corporate Finance, Asset Management/ Hedge Funds",2.0,6.0,,12
318,1,29.0,6.0,Business Administration,"Corporate Finance, Asset Management/ Hedge Funds",2.0,6.0,,12
318,1,29.0,6.0,Business Administration,"Corporate Finance, Asset Management/ Hedge Funds",2.0,6.0,,12
318,1,29.0,6.0,Business Administration,"Corporate Finance, Asset Management/ Hedge Funds",2.0,6.0,,12
318,1,29.0,6.0,Business Administration,"Corporate Finance, Asset Management/ Hedge Funds",2.0,6.0,,12
318,1,29.0,6.0,Business Administration,"Corporate Finance, Asset Management/ Hedge Funds",2.0,6.0,,12
318,1,29.0,6.0,Business Administration,"Corporate Finance, Asset Management/ Hedge Funds",2.0,6.0,,12
318,1,29.0,6.0,Business Administration,"Corporate Finance, Asset Management/ Hedge Funds",2.0,6.0,,12
318,1,29.0,6.0,Business Administration,"Corporate Finance, Asset Management/ Hedge Funds",2.0,6.0,,12
318,1,29.0,6.0,Business Administration,"Corporate Finance, Asset Management/ Hedge Funds",2.0,6.0,,12
318,1,29.0,6.0,Business Administration,"Corporate Finance, Asset Management/ Hedge Funds",2.0,6.0,,12
318,1,29.0,6.0,Business Administration,"Corporate Finance, Asset Management/ Hedge Funds",2.0,6.0,,12
318,1,29.0,6.0,Business Administration,"Corporate Finance, Asset Management/ Hedge Funds",2.0,6.0,,12
319,1,26.0,2.0,Curriculum and Teaching/Giftedness,I am a teacher.,6.0,7.0,,12
319,1,26.0,2.0,Curriculum and Teaching/Giftedness,I am a teacher.,6.0,7.0,,12
319,1,26.0,2.0,Curriculum and Teaching/Giftedness,I am a teacher.,6.0,7.0,,12
319,1,26.0,2.0,Curriculum and Teaching/Giftedness,I am a teacher.,6.0,7.0,,12
319,1,26.0,2.0,Curriculum and Teaching/Giftedness,I am a teacher.,6.0,7.0,,12
319,1,26.0,2.0,Curriculum and Teaching/Giftedness,I am a teacher.,6.0,7.0,,12
319,1,26.0,2.0,Curriculum and Teaching/Giftedness,I am a teacher.,6.0,7.0,,12
319,1,26.0,2.0,Curriculum and Teaching/Giftedness,I am a teacher.,6.0,7.0,,12
319,1,26.0,2.0,Curriculum and Teaching/Giftedness,I am a teacher.,6.0,7.0,,12
319,1,26.0,2.0,Curriculum and Teaching/Giftedness,I am a teacher.,6.0,7.0,,12
319,1,26.0,2.0,Curriculum and Teaching/Giftedness,I am a teacher.,6.0,7.0,,12
319,1,26.0,2.0,Curriculum and Teaching/Giftedness,I am a teacher.,6.0,7.0,,12
319,1,26.0,2.0,Curriculum and Teaching/Giftedness,I am a teacher.,6.0,7.0,,12
319,1,26.0,2.0,Curriculum and Teaching/Giftedness,I am a teacher.,6.0,7.0,,12
320,1,36.0,2.0,History,Professor or journalist,4.0,5.0,"23,207.00",12
320,1,36.0,2.0,History,Professor or journalist,4.0,5.0,"23,207.00",12
320,1,36.0,2.0,History,Professor or journalist,4.0,5.0,"23,207.00",12
320,1,36.0,2.0,History,Professor or journalist,4.0,5.0,"23,207.00",12
320,1,36.0,2.0,History,Professor or journalist,4.0,5.0,"23,207.00",12
320,1,36.0,2.0,History,Professor or journalist,4.0,5.0,"23,207.00",12
320,1,36.0,2.0,History,Professor or journalist,4.0,5.0,"23,207.00",12
320,1,36.0,2.0,History,Professor or journalist,4.0,5.0,"23,207.00",12
320,1,36.0,2.0,History,Professor or journalist,4.0,5.0,"23,207.00",12
320,1,36.0,2.0,History,Professor or journalist,4.0,5.0,"23,207.00",12
320,1,36.0,2.0,History,Professor or journalist,4.0,5.0,"23,207.00",12
320,1,36.0,2.0,History,Professor or journalist,4.0,5.0,"23,207.00",12
320,1,36.0,2.0,History,Professor or journalist,4.0,5.0,"23,207.00",12
320,1,36.0,2.0,History,Professor or journalist,4.0,5.0,"23,207.00",12
321,1,29.0,2.0,Business,Finance,1.0,5.0,,12
321,1,29.0,2.0,Business,Finance,1.0,5.0,,12
321,1,29.0,2.0,Business,Finance,1.0,5.0,,12
321,1,29.0,2.0,Business,Finance,1.0,5.0,,12
321,1,29.0,2.0,Business,Finance,1.0,5.0,,12
321,1,29.0,2.0,Business,Finance,1.0,5.0,,12
321,1,29.0,2.0,Business,Finance,1.0,5.0,,12
321,1,29.0,2.0,Business,Finance,1.0,5.0,,12
321,1,29.0,2.0,Business,Finance,1.0,5.0,,12
321,1,29.0,2.0,Business,Finance,1.0,5.0,,12
321,1,29.0,2.0,Business,Finance,1.0,5.0,,12
321,1,29.0,2.0,Business,Finance,1.0,5.0,,12
321,1,29.0,2.0,Business,Finance,1.0,5.0,,12
321,1,29.0,2.0,Business,Finance,1.0,5.0,,12
322,0,34.0,4.0,Anthropology,to get Ph.D and be a professor,2.0,2.0,,13
322,0,34.0,4.0,Anthropology,to get Ph.D and be a professor,2.0,2.0,,13
322,0,34.0,4.0,Anthropology,to get Ph.D and be a professor,2.0,2.0,,13
322,0,34.0,4.0,Anthropology,to get Ph.D and be a professor,2.0,2.0,,13
322,0,34.0,4.0,Anthropology,to get Ph.D and be a professor,2.0,2.0,,13
322,0,34.0,4.0,Anthropology,to get Ph.D and be a professor,2.0,2.0,,13
322,0,34.0,4.0,Anthropology,to get Ph.D and be a professor,2.0,2.0,,13
322,0,34.0,4.0,Anthropology,to get Ph.D and be a professor,2.0,2.0,,13
322,0,34.0,4.0,Anthropology,to get Ph.D and be a professor,2.0,2.0,,13
323,0,25.0,4.0,Instructional Tech & Media,Education,2.0,4.0,,13
323,0,25.0,4.0,Instructional Tech & Media,Education,2.0,4.0,,13
323,0,25.0,4.0,Instructional Tech & Media,Education,2.0,4.0,,13
323,0,25.0,4.0,Instructional Tech & Media,Education,2.0,4.0,,13
323,0,25.0,4.0,Instructional Tech & Media,Education,2.0,4.0,,13
323,0,25.0,4.0,Instructional Tech & Media,Education,2.0,4.0,,13
