attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr1_3,sinc1_3,intel1_3,fun1_3,amb1_3,shar1_3,attr2_3,sinc2_3,intel2_3,fun2_3,amb2_3,shar2_3
25.0,30.0,10.0,10.0,5.0,20.0,40.0,20.0,5.0,20.0,5.0,20.0,20.0,15.0,10.0,10.0,10.0,25.0,20.0,20.0,10.0,20.0,10.0,20.0,30.0,10.0,10.0,20.0,10.0,20.0,25.0,20.0,10.0,10.0,10.0,25.0,40.0,10.0,10.0,20.0,10.0,10.0
25.0,30.0,10.0,10.0,5.0,20.0,40.0,20.0,5.0,20.0,5.0,20.0,20.0,15.0,10.0,10.0,10.0,25.0,20.0,20.0,10.0,20.0,10.0,20.0,30.0,10.0,10.0,20.0,10.0,20.0,25.0,20.0,10.0,10.0,10.0,25.0,40.0,10.0,10.0,20.0,10.0,10.0
25.0,30.0,10.0,10.0,5.0,20.0,40.0,20.0,5.0,20.0,5.0,20.0,20.0,15.0,10.0,10.0,10.0,25.0,20.0,20.0,10.0,20.0,10.0,20.0,30.0,10.0,10.0,20.0,10.0,20.0,25.0,20.0,10.0,10.0,10.0,25.0,40.0,10.0,10.0,20.0,10.0,10.0
25.0,30.0,10.0,10.0,5.0,20.0,40.0,20.0,5.0,20.0,5.0,20.0,20.0,15.0,10.0,10.0,10.0,25.0,20.0,20.0,10.0,20.0,10.0,20.0,30.0,10.0,10.0,20.0,10.0,20.0,25.0,20.0,10.0,10.0,10.0,25.0,40.0,10.0,10.0,20.0,10.0,10.0
25.0,30.0,10.0,10.0,5.0,20.0,40.0,20.0,5.0,20.0,5.0,20.0,20.0,15.0,10.0,10.0,10.0,25.0,20.0,20.0,10.0,20.0,10.0,20.0,30.0,10.0,10.0,20.0,10.0,20.0,25.0,20.0,10.0,10.0,10.0,25.0,40.0,10.0,10.0,20.0,10.0,10.0
25.0,30.0,10.0,10.0,5.0,20.0,40.0,20.0,5.0,20.0,5.0,20.0,20.0,15.0,10.0,10.0,10.0,25.0,20.0,20.0,10.0,20.0,10.0,20.0,30.0,10.0,10.0,20.0,10.0,20.0,25.0,20.0,10.0,10.0,10.0,25.0,40.0,10.0,10.0,20.0,10.0,10.0
25.0,30.0,10.0,10.0,5.0,20.0,40.0,20.0,5.0,20.0,5.0,20.0,20.0,15.0,10.0,10.0,10.0,25.0,20.0,20.0,10.0,20.0,10.0,20.0,30.0,10.0,10.0,20.0,10.0,20.0,25.0,20.0,10.0,10.0,10.0,25.0,40.0,10.0,10.0,20.0,10.0,10.0
25.0,30.0,10.0,10.0,5.0,20.0,40.0,20.0,5.0,20.0,5.0,20.0,20.0,15.0,10.0,10.0,10.0,25.0,20.0,20.0,10.0,20.0,10.0,20.0,30.0,10.0,10.0,20.0,10.0,20.0,25.0,20.0,10.0,10.0,10.0,25.0,40.0,10.0,10.0,20.0,10.0,10.0
25.0,30.0,10.0,10.0,5.0,20.0,40.0,20.0,5.0,20.0,5.0,20.0,20.0,15.0,10.0,10.0,10.0,25.0,20.0,20.0,10.0,20.0,10.0,20.0,30.0,10.0,10.0,20.0,10.0,20.0,25.0,20.0,10.0,10.0,10.0,25.0,40.0,10.0,10.0,20.0,10.0,10.0
25.0,30.0,10.0,10.0,5.0,20.0,40.0,20.0,5.0,20.0,5.0,20.0,20.0,15.0,10.0,10.0,10.0,25.0,20.0,20.0,10.0,20.0,10.0,20.0,30.0,10.0,10.0,20.0,10.0,20.0,25.0,20.0,10.0,10.0,10.0,25.0,40.0,10.0,10.0,20.0,10.0,10.0
25.0,30.0,10.0,10.0,5.0,20.0,40.0,20.0,5.0,20.0,5.0,20.0,20.0,15.0,10.0,10.0,10.0,25.0,20.0,20.0,10.0,20.0,10.0,20.0,30.0,10.0,10.0,20.0,10.0,20.0,25.0,20.0,10.0,10.0,10.0,25.0,40.0,10.0,10.0,20.0,10.0,10.0
25.0,30.0,10.0,10.0,5.0,20.0,40.0,20.0,5.0,20.0,5.0,20.0,20.0,15.0,10.0,10.0,10.0,25.0,20.0,20.0,10.0,20.0,10.0,20.0,30.0,10.0,10.0,20.0,10.0,20.0,25.0,20.0,10.0,10.0,10.0,25.0,40.0,10.0,10.0,20.0,10.0,10.0
25.0,30.0,10.0,10.0,5.0,20.0,40.0,20.0,5.0,20.0,5.0,20.0,20.0,15.0,10.0,10.0,10.0,25.0,20.0,20.0,10.0,20.0,10.0,20.0,30.0,10.0,10.0,20.0,10.0,20.0,25.0,20.0,10.0,10.0,10.0,25.0,40.0,10.0,10.0,20.0,10.0,10.0
25.0,7.0,25.0,25.0,8.0,10.0,30.0,15.0,10.0,25.0,10.0,10.0,25.0,10.0,25.0,25.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
25.0,7.0,25.0,25.0,8.0,10.0,30.0,15.0,10.0,25.0,10.0,10.0,25.0,10.0,25.0,25.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
25.0,7.0,25.0,25.0,8.0,10.0,30.0,15.0,10.0,25.0,10.0,10.0,25.0,10.0,25.0,25.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
25.0,7.0,25.0,25.0,8.0,10.0,30.0,15.0,10.0,25.0,10.0,10.0,25.0,10.0,25.0,25.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
25.0,7.0,25.0,25.0,8.0,10.0,30.0,15.0,10.0,25.0,10.0,10.0,25.0,10.0,25.0,25.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
25.0,7.0,25.0,25.0,8.0,10.0,30.0,15.0,10.0,25.0,10.0,10.0,25.0,10.0,25.0,25.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
25.0,7.0,25.0,25.0,8.0,10.0,30.0,15.0,10.0,25.0,10.0,10.0,25.0,10.0,25.0,25.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
25.0,7.0,25.0,25.0,8.0,10.0,30.0,15.0,10.0,25.0,10.0,10.0,25.0,10.0,25.0,25.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
25.0,7.0,25.0,25.0,8.0,10.0,30.0,15.0,10.0,25.0,10.0,10.0,25.0,10.0,25.0,25.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
25.0,7.0,25.0,25.0,8.0,10.0,30.0,15.0,10.0,25.0,10.0,10.0,25.0,10.0,25.0,25.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
25.0,7.0,25.0,25.0,8.0,10.0,30.0,15.0,10.0,25.0,10.0,10.0,25.0,10.0,25.0,25.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
25.0,7.0,25.0,25.0,8.0,10.0,30.0,15.0,10.0,25.0,10.0,10.0,25.0,10.0,25.0,25.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
25.0,7.0,25.0,25.0,8.0,10.0,30.0,15.0,10.0,25.0,10.0,10.0,25.0,10.0,25.0,25.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
25.0,7.0,25.0,25.0,8.0,10.0,30.0,15.0,10.0,25.0,10.0,10.0,25.0,10.0,25.0,25.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
25.0,7.0,25.0,25.0,8.0,10.0,30.0,15.0,10.0,25.0,10.0,10.0,25.0,10.0,25.0,25.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
25.0,7.0,25.0,25.0,8.0,10.0,30.0,15.0,10.0,25.0,10.0,10.0,25.0,10.0,25.0,25.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
25.0,7.0,25.0,25.0,8.0,10.0,30.0,15.0,10.0,25.0,10.0,10.0,25.0,10.0,25.0,25.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
25.0,7.0,25.0,25.0,8.0,10.0,30.0,15.0,10.0,25.0,10.0,10.0,25.0,10.0,25.0,25.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
25.0,7.0,25.0,25.0,8.0,10.0,30.0,15.0,10.0,25.0,10.0,10.0,25.0,10.0,25.0,25.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
25.0,7.0,25.0,25.0,8.0,10.0,30.0,15.0,10.0,25.0,10.0,10.0,25.0,10.0,25.0,25.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
25.0,7.0,25.0,25.0,8.0,10.0,30.0,15.0,10.0,25.0,10.0,10.0,25.0,10.0,25.0,25.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
16.67,16.67,16.67,16.67,16.67,16.67,50.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,
16.67,16.67,16.67,16.67,16.67,16.67,50.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,
16.67,16.67,16.67,16.67,16.67,16.67,50.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,
16.67,16.67,16.67,16.67,16.67,16.67,50.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,
16.67,16.67,16.67,16.67,16.67,16.67,50.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,
16.67,16.67,16.67,16.67,16.67,16.67,50.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,
16.67,16.67,16.67,16.67,16.67,16.67,50.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,
16.67,16.67,16.67,16.67,16.67,16.67,50.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,
16.67,16.67,16.67,16.67,16.67,16.67,50.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,
16.67,16.67,16.67,16.67,16.67,16.67,50.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,
16.67,16.67,16.67,16.67,16.67,16.67,50.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,
16.67,16.67,16.67,16.67,16.67,16.67,50.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,
16.67,16.67,16.67,16.67,16.67,16.67,50.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,
16.67,16.67,16.67,16.67,16.67,16.67,50.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,
16.67,16.67,16.67,16.67,16.67,16.67,50.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,
16.67,16.67,16.67,16.67,16.67,16.67,50.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,
16.67,16.67,16.67,16.67,16.67,16.67,50.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,
16.67,16.67,16.67,16.67,16.67,16.67,50.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,
16.67,16.67,16.67,16.67,16.67,16.67,50.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,
16.67,16.67,16.67,16.67,16.67,16.67,50.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,
16.67,16.67,16.67,16.67,16.67,16.67,50.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,50.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,
15.0,25.0,20.0,20.0,10.0,10.0,30.0,10.0,20.0,25.0,5.0,10.0,20.0,25.0,20.0,10.0,10.0,15.0,20.0,20.0,20.0,20.0,10.0,10.0,35.0,10.0,15.0,20.0,5.0,15.0,,,,,,,,,,,,
15.0,25.0,20.0,20.0,10.0,10.0,30.0,10.0,20.0,25.0,5.0,10.0,20.0,25.0,20.0,10.0,10.0,15.0,20.0,20.0,20.0,20.0,10.0,10.0,35.0,10.0,15.0,20.0,5.0,15.0,,,,,,,,,,,,
15.0,25.0,20.0,20.0,10.0,10.0,30.0,10.0,20.0,25.0,5.0,10.0,20.0,25.0,20.0,10.0,10.0,15.0,20.0,20.0,20.0,20.0,10.0,10.0,35.0,10.0,15.0,20.0,5.0,15.0,,,,,,,,,,,,
15.0,25.0,20.0,20.0,10.0,10.0,30.0,10.0,20.0,25.0,5.0,10.0,20.0,25.0,20.0,10.0,10.0,15.0,20.0,20.0,20.0,20.0,10.0,10.0,35.0,10.0,15.0,20.0,5.0,15.0,,,,,,,,,,,,
15.0,25.0,20.0,20.0,10.0,10.0,30.0,10.0,20.0,25.0,5.0,10.0,20.0,25.0,20.0,10.0,10.0,15.0,20.0,20.0,20.0,20.0,10.0,10.0,35.0,10.0,15.0,20.0,5.0,15.0,,,,,,,,,,,,
15.0,25.0,20.0,20.0,10.0,10.0,30.0,10.0,20.0,25.0,5.0,10.0,20.0,25.0,20.0,10.0,10.0,15.0,20.0,20.0,20.0,20.0,10.0,10.0,35.0,10.0,15.0,20.0,5.0,15.0,,,,,,,,,,,,
15.0,25.0,20.0,20.0,10.0,10.0,30.0,10.0,20.0,25.0,5.0,10.0,20.0,25.0,20.0,10.0,10.0,15.0,20.0,20.0,20.0,20.0,10.0,10.0,35.0,10.0,15.0,20.0,5.0,15.0,,,,,,,,,,,,
15.0,25.0,20.0,20.0,10.0,10.0,30.0,10.0,20.0,25.0,5.0,10.0,20.0,25.0,20.0,10.0,10.0,15.0,20.0,20.0,20.0,20.0,10.0,10.0,35.0,10.0,15.0,20.0,5.0,15.0,,,,,,,,,,,,
15.0,25.0,20.0,20.0,10.0,10.0,30.0,10.0,20.0,25.0,5.0,10.0,20.0,25.0,20.0,10.0,10.0,15.0,20.0,20.0,20.0,20.0,10.0,10.0,35.0,10.0,15.0,20.0,5.0,15.0,,,,,,,,,,,,
15.0,25.0,20.0,20.0,10.0,10.0,30.0,10.0,20.0,25.0,5.0,10.0,20.0,25.0,20.0,10.0,10.0,15.0,20.0,20.0,20.0,20.0,10.0,10.0,35.0,10.0,15.0,20.0,5.0,15.0,,,,,,,,,,,,
15.0,25.0,20.0,20.0,10.0,10.0,30.0,10.0,20.0,25.0,5.0,10.0,20.0,25.0,20.0,10.0,10.0,15.0,20.0,20.0,20.0,20.0,10.0,10.0,35.0,10.0,15.0,20.0,5.0,15.0,,,,,,,,,,,,
15.0,25.0,20.0,20.0,10.0,10.0,30.0,10.0,20.0,25.0,5.0,10.0,20.0,25.0,20.0,10.0,10.0,15.0,20.0,20.0,20.0,20.0,10.0,10.0,35.0,10.0,15.0,20.0,5.0,15.0,,,,,,,,,,,,
15.0,25.0,20.0,20.0,10.0,10.0,30.0,10.0,20.0,25.0,5.0,10.0,20.0,25.0,20.0,10.0,10.0,15.0,20.0,20.0,20.0,20.0,10.0,10.0,35.0,10.0,15.0,20.0,5.0,15.0,,,,,,,,,,,,
15.0,25.0,20.0,20.0,10.0,10.0,30.0,10.0,20.0,25.0,5.0,10.0,20.0,25.0,20.0,10.0,10.0,15.0,20.0,20.0,20.0,20.0,10.0,10.0,35.0,10.0,15.0,20.0,5.0,15.0,,,,,,,,,,,,
15.0,25.0,20.0,20.0,10.0,10.0,30.0,10.0,20.0,25.0,5.0,10.0,20.0,25.0,20.0,10.0,10.0,15.0,20.0,20.0,20.0,20.0,10.0,10.0,35.0,10.0,15.0,20.0,5.0,15.0,,,,,,,,,,,,
15.0,25.0,20.0,20.0,10.0,10.0,30.0,10.0,20.0,25.0,5.0,10.0,20.0,25.0,20.0,10.0,10.0,15.0,20.0,20.0,20.0,20.0,10.0,10.0,35.0,10.0,15.0,20.0,5.0,15.0,,,,,,,,,,,,
15.0,25.0,20.0,20.0,10.0,10.0,30.0,10.0,20.0,25.0,5.0,10.0,20.0,25.0,20.0,10.0,10.0,15.0,20.0,20.0,20.0,20.0,10.0,10.0,35.0,10.0,15.0,20.0,5.0,15.0,,,,,,,,,,,,
15.0,25.0,20.0,20.0,10.0,10.0,30.0,10.0,20.0,25.0,5.0,10.0,20.0,25.0,20.0,10.0,10.0,15.0,20.0,20.0,20.0,20.0,10.0,10.0,35.0,10.0,15.0,20.0,5.0,15.0,,,,,,,,,,,,
15.0,25.0,20.0,20.0,10.0,10.0,30.0,10.0,20.0,25.0,5.0,10.0,20.0,25.0,20.0,10.0,10.0,15.0,20.0,20.0,20.0,20.0,10.0,10.0,35.0,10.0,15.0,20.0,5.0,15.0,,,,,,,,,,,,
15.0,25.0,20.0,20.0,10.0,10.0,30.0,10.0,20.0,25.0,5.0,10.0,20.0,25.0,20.0,10.0,10.0,15.0,20.0,20.0,20.0,20.0,10.0,10.0,35.0,10.0,15.0,20.0,5.0,15.0,,,,,,,,,,,,
15.0,25.0,20.0,20.0,10.0,10.0,30.0,10.0,20.0,25.0,5.0,10.0,20.0,25.0,20.0,10.0,10.0,15.0,20.0,20.0,20.0,20.0,10.0,10.0,35.0,10.0,15.0,20.0,5.0,15.0,,,,,,,,,,,,
22.0,14.0,30.0,10.0,14.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,15.0,10.0,40.0,5.0,15.0,15.0,30.0,10.0,30.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,,,,,,
22.0,14.0,30.0,10.0,14.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,15.0,10.0,40.0,5.0,15.0,15.0,30.0,10.0,30.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,,,,,,
22.0,14.0,30.0,10.0,14.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,15.0,10.0,40.0,5.0,15.0,15.0,30.0,10.0,30.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,,,,,,
22.0,14.0,30.0,10.0,14.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,15.0,10.0,40.0,5.0,15.0,15.0,30.0,10.0,30.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,,,,,,
22.0,14.0,30.0,10.0,14.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,15.0,10.0,40.0,5.0,15.0,15.0,30.0,10.0,30.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,,,,,,
22.0,14.0,30.0,10.0,14.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,15.0,10.0,40.0,5.0,15.0,15.0,30.0,10.0,30.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,,,,,,
22.0,14.0,30.0,10.0,14.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,15.0,10.0,40.0,5.0,15.0,15.0,30.0,10.0,30.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,,,,,,
22.0,14.0,30.0,10.0,14.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,15.0,10.0,40.0,5.0,15.0,15.0,30.0,10.0,30.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,,,,,,
22.0,14.0,30.0,10.0,14.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,15.0,10.0,40.0,5.0,15.0,15.0,30.0,10.0,30.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,,,,,,
22.0,14.0,30.0,10.0,14.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,15.0,10.0,40.0,5.0,15.0,15.0,30.0,10.0,30.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,,,,,,
22.0,14.0,30.0,10.0,14.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,15.0,10.0,40.0,5.0,15.0,15.0,30.0,10.0,30.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,,,,,,
22.0,14.0,30.0,10.0,14.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,15.0,10.0,40.0,5.0,15.0,15.0,30.0,10.0,30.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,,,,,,
22.0,14.0,30.0,10.0,14.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,15.0,10.0,40.0,5.0,15.0,15.0,30.0,10.0,30.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,,,,,,
22.0,14.0,30.0,10.0,14.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,15.0,10.0,40.0,5.0,15.0,15.0,30.0,10.0,30.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,,,,,,
22.0,14.0,30.0,10.0,14.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,15.0,10.0,40.0,5.0,15.0,15.0,30.0,10.0,30.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,,,,,,
22.0,14.0,30.0,10.0,14.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,15.0,10.0,40.0,5.0,15.0,15.0,30.0,10.0,30.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,,,,,,
22.0,14.0,30.0,10.0,14.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,15.0,10.0,40.0,5.0,15.0,15.0,30.0,10.0,30.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,,,,,,
22.0,14.0,30.0,10.0,14.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,15.0,10.0,40.0,5.0,15.0,15.0,30.0,10.0,30.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,,,,,,
22.0,14.0,30.0,10.0,14.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,15.0,10.0,40.0,5.0,15.0,15.0,30.0,10.0,30.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,,,,,,
22.0,14.0,30.0,10.0,14.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,15.0,10.0,40.0,5.0,15.0,15.0,30.0,10.0,30.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,,,,,,
22.0,14.0,30.0,10.0,14.0,10.0,50.0,10.0,10.0,10.0,10.0,10.0,15.0,10.0,40.0,5.0,15.0,15.0,30.0,10.0,30.0,10.0,10.0,10.0,40.0,5.0,20.0,20.0,5.0,10.0,,,,,,,,,,,,
7.0,35.0,20.0,20.0,5.0,13.0,50.0,8.0,9.0,17.0,5.0,11.0,6.0,38.0,16.0,14.0,5.0,21.0,13.0,29.0,12.0,18.0,8.0,20.0,40.0,2.0,12.0,18.0,5.0,23.0,,,,,,,,,,,,
7.0,35.0,20.0,20.0,5.0,13.0,50.0,8.0,9.0,17.0,5.0,11.0,6.0,38.0,16.0,14.0,5.0,21.0,13.0,29.0,12.0,18.0,8.0,20.0,40.0,2.0,12.0,18.0,5.0,23.0,,,,,,,,,,,,
7.0,35.0,20.0,20.0,5.0,13.0,50.0,8.0,9.0,17.0,5.0,11.0,6.0,38.0,16.0,14.0,5.0,21.0,13.0,29.0,12.0,18.0,8.0,20.0,40.0,2.0,12.0,18.0,5.0,23.0,,,,,,,,,,,,
7.0,35.0,20.0,20.0,5.0,13.0,50.0,8.0,9.0,17.0,5.0,11.0,6.0,38.0,16.0,14.0,5.0,21.0,13.0,29.0,12.0,18.0,8.0,20.0,40.0,2.0,12.0,18.0,5.0,23.0,,,,,,,,,,,,
7.0,35.0,20.0,20.0,5.0,13.0,50.0,8.0,9.0,17.0,5.0,11.0,6.0,38.0,16.0,14.0,5.0,21.0,13.0,29.0,12.0,18.0,8.0,20.0,40.0,2.0,12.0,18.0,5.0,23.0,,,,,,,,,,,,
7.0,35.0,20.0,20.0,5.0,13.0,50.0,8.0,9.0,17.0,5.0,11.0,6.0,38.0,16.0,14.0,5.0,21.0,13.0,29.0,12.0,18.0,8.0,20.0,40.0,2.0,12.0,18.0,5.0,23.0,,,,,,,,,,,,
7.0,35.0,20.0,20.0,5.0,13.0,50.0,8.0,9.0,17.0,5.0,11.0,6.0,38.0,16.0,14.0,5.0,21.0,13.0,29.0,12.0,18.0,8.0,20.0,40.0,2.0,12.0,18.0,5.0,23.0,,,,,,,,,,,,
7.0,35.0,20.0,20.0,5.0,13.0,50.0,8.0,9.0,17.0,5.0,11.0,6.0,38.0,16.0,14.0,5.0,21.0,13.0,29.0,12.0,18.0,8.0,20.0,40.0,2.0,12.0,18.0,5.0,23.0,,,,,,,,,,,,
7.0,35.0,20.0,20.0,5.0,13.0,50.0,8.0,9.0,17.0,5.0,11.0,6.0,38.0,16.0,14.0,5.0,21.0,13.0,29.0,12.0,18.0,8.0,20.0,40.0,2.0,12.0,18.0,5.0,23.0,,,,,,,,,,,,
